quantidadetotal,produto,ano,mes
1,3319,2009,9
40,3936,2009,9
2,4009,2009,9
1,4120,2009,9
1,4098,2009,9
5,4959,2009,9
3,2248,2009,9
1,521,2009,9
1,1610,2009,9
2,3283,2009,9
8,5442,2009,9
1,3992,2009,9
1,47,2009,9
2,2271,2009,9
1,4729,2009,9
2,3153,2009,9
3,1026,2009,9
1,4210,2009,9
3,2634,2009,9
1,3337,2009,9
2,4761,2009,9
1,4024,2009,9
3,1247,2009,9
1,2957,2009,9
1,1341,2009,9
2,580,2009,9
1,75,2009,9
1,566,2009,9
1,4052,2009,9
3,2018,2009,9
7,2781,2009,9
7,747,2009,9
2,2759,2009,9
4,4576,2009,9
1,2072,2009,9
1,1142,2009,9
39,744,2009,9
45,4775,2009,9
1,691,2009,9
4,3705,2009,9
1,1414,2009,9
15,5683,2009,9
2,2359,2009,9
2,4574,2009,9
12,1127,2009,9
1,1034,2009,9
1,2134,2009,9
3,3114,2009,9
1,2804,2009,9
4,733,2009,9
1,107,2009,9
4,4006,2009,9
2,622,2009,9
1,2461,2009,9
2,4138,2009,9
4,2410,2009,9
1,1868,2009,9
21,545,2009,9
1,3828,2009,9
1,4764,2009,9
1,4106,2009,9
1,5589,2009,9
34,2429,2009,9
2,4381,2009,9
1,668,2009,9
4,700,2009,9
20,3147,2009,9
2,1249,2009,9
3,5561,2009,9
12,1757,2009,9
1,2239,2009,9
1,24,2009,9
1,3226,2009,9
3,4379,2009,9
1,304,2009,9
2,849,2009,9
4,2044,2009,9
100,2917,2009,9
9,751,2009,9
80,5167,2009,9
3,4418,2009,9
1,81,2009,9
4,1847,2009,9
10,2424,2009,9
1,1715,2009,9
3,2458,2009,9
1,1484,2009,9
1,1131,2009,9
4,3042,2009,9
5,3258,2009,9
13,2016,2009,9
14,1079,2009,9
1,2132,2009,9
1,4585,2009,9
5,3151,2009,9
1,2951,2009,9
2,3665,2009,9
1,1418,2009,9
1,1617,2009,9
8,314,2009,9
4,1728,2009,9
1,3804,2009,9
10,4033,2009,9
3,138,2009,9
2,2470,2009,9
10,1848,2009,9
17,4777,2009,9
13,3260,2009,9
1,4767,2009,9
3,1825,2009,9
75,56,2009,9
1,4130,2009,9
12,5036,2009,9
9,5445,2009,9
1,4521,2009,9
2,3883,2009,9
3,1248,2009,9
1,274,2009,9
4,1137,2009,9
10,1727,2009,9
1,2622,2009,9
1,1766,2009,9
2,4151,2009,9
1,3400,2009,9
1,556,2009,9
6,4727,2009,9
1,1190,2009,9
10,5444,2009,9
2,2483,2009,9
15,4957,2009,9
5,4162,2009,9
1,1436,2009,9
2,1040,2009,9
3,1630,2009,9
1,4015,2009,9
5,2136,2009,9
3,4518,2009,9
1,1011,2009,9
1,3646,2009,9
58,2909,2009,9
15,385,2009,9
19,3707,2009,9
1,2283,2009,9
1,268,2009,9
1,552,2009,9
6,4731,2009,9
496,2543,2009,9
2,3049,2009,9
1,2711,2009,9
1,2373,2009,9
15,1826,2009,9
2,299,2009,9
2,4012,2009,9
1,1001,2009,9
1,533,2009,9
3,106,2009,9
1,2251,2009,9
4,1043,2009,9
1,801,2009,9
1,2562,2009,9
6,1112,2009,9
1,4819,2009,9
7,1029,2009,9
1,464,2009,9
1,5286,2009,9
4,713,2009,9
6,3674,2009,9
12,3675,2009,9
2,1608,2009,9
1,2928,2009,9
4,3149,2009,9
3,1747,2009,9
1,113,2009,9
3,1409,2009,9
3,1338,2009,9
3,3327,2009,9
7,2956,2009,9
4,2021,2009,9
1,2636,2009,9
10,3836,2009,9
4,2923,2009,9
1,997,2009,9
2,3869,2009,9
1,1246,2009,9
13,2548,2009,9
1,4573,2009,9
1,676,2009,9
6,5699,2009,9
1,4763,2009,9
3,92,2009,9
2,2891,2009,9
1,1223,2009,9
27,1116,2009,9
3,843,2009,9
2,1413,2009,9
1,4352,2009,9
1,1709,2009,9
5,4007,2009,9
1,5696,2009,9
1,4059,2009,9
10,3257,2009,9
1,1333,2009,9
3,2547,2009,9
8,750,2009,9
1,80,2009,9
1,3750,2009,9
4,2423,2009,9
1,2316,2009,9
18,2228,2009,9
5,4295,2009,9
4,5168,2009,9
3,3748,2009,9
1,3368,2009,9
1,463,2009,9
1,1334,2009,9
5,1482,2009,9
8,579,2009,9
10,490,2009,9
2,578,2009,9
4,5689,2009,9
3,1823,2009,9
5,1859,2009,9
7,5578,2009,9
1,1033,2009,9
16,4017,2009,9
6,4730,2009,9
1,4417,2009,9
11,2427,2009,9
1,4735,2009,9
1,529,2009,9
1,2258,2009,9
1,1774,2009,9
1,4415,2009,9
1,440,2009,9
4,1978,2009,9
2,1403,2009,9
4,2339,2009,9
2,4016,2009,9
1,2300,2009,9
1,1544,2009,9
29,3702,2009,9
1,3271,2009,9
2,1510,2009,9
1,3035,2009,9
1,1311,2009,9
4,5698,2009,9
2,1019,2009,9
1,288,2009,9
2,2617,2009,9
1,2336,2009,9
6,3146,2009,9
21,1125,2009,9
1,796,2009,9
2,3650,2009,9
6,2270,2009,9
40,2233,2009,9
5,4105,2009,9
40,745,2009,9
1,5666,2009,9
1,4158,2009,9
1,2304,2009,9
2,3284,2009,9
1,2557,2009,9
1,799,2009,9
2,74,2009,9
19,3698,2009,9
13,291,2009,9
6,3859,2009,9
11,731,2009,9
1,4707,2009,9
3,3345,2009,9
1,3853,2009,9
3,5648,2009,9
4,2563,2009,9
1,1556,2009,9
27,2696,2009,9
2,83,2009,9
1,273,2009,9
1,1136,2009,9
4,4058,2009,9
54,2867,2009,9
2,2886,2009,9
2,560,2009,9
2,1751,2009,9
1,1871,2009,9
3,2396,2009,9
17,1849,2009,9
12,2381,2009,9
1,110,2009,9
1,3780,2009,9
2,4050,2009,9
15,4956,2009,9
1,4021,2009,9
2,582,2009,9
55,3575,2009,9
1,1884,2009,9
4,4043,2009,9
3,4018,2009,9
1,670,2009,9
7,3405,2009,9
1,436,2009,9
24,2237,2009,9
2,1764,2009,9
4,1028,2009,9
1,3888,2009,9
3,1729,2009,9
1,702,2009,9
3,4040,2009,9
3,1018,2009,9
16,3155,2009,9
7,1542,2009,9
1,2566,2009,9
3,4129,2009,9
10,3856,2009,9
8,728,2009,9
3,2250,2009,9
5,1752,2009,9
2,2390,2009,9
1,4384,2009,9
2,1139,2009,9
1,2937,2009,9
1,2192,2009,9
1,1102,2009,9
1,3326,2009,9
3,4355,2009,9
10,2052,2009,9
1,1015,2009,9
3,971,2009,9
12,5638,2009,9
1,2952,2009,9
2,3892,2009,9
3,2484,2009,9
6,3932,2009,9
2,5067,2009,9
2,847,2009,9
2,1147,2009,9
1,4134,2009,9
5,4219,2009,9
563,5427,2009,9
2,3261,2009,9
3,4577,2009,9
2,1726,2009,9
10,2501,2009,9
1,1755,2009,9
1,3860,2009,9
1,3335,2009,9
1,3048,2009,9
7,2418,2009,9
4,2788,2009,9
2,838,2009,9
1,3882,2009,9
36,2913,2009,9
1,4910,2009,9
1,846,2009,9
1,3038,2009,9
1,570,2009,9
50,5426,2009,9
1,2463,2009,9
9,5647,2009,9
19,4193,2009,9
1,1611,2009,9
308,40,2009,9
2,4578,2009,9
988,4929,2009,9
1,3012,2009,9
3,4734,2009,9
36,5128,2009,9
3,3993,2009,9
15,3256,2009,9
2,2067,2009,9
6,1129,2009,9
4,3511,2009,9
2,1583,2009,9
1,4356,2009,9
1,1561,2009,9
1,2524,2009,9
3,1629,2009,9
3,1121,2009,9
6,2340,2009,9
1,2544,2009,9
1,2542,2009,9
5,292,2009,9
2,3832,2009,9
2,3599,2009,9
1,5667,2009,9
2,2632,2009,9
1,4104,2009,9
1,439,2009,9
1,1143,2009,9
28,4212,2009,9
1,1344,2009,9
1,4141,2009,9
1,5537,2009,9
2,1251,2009,9
2,3724,2009,9
1,1863,2009,9
1,5573,2009,9
1,102,2009,9
6,1708,2009,9
3,5035,2009,9
14,1126,2009,9
3,1852,2009,9
1,2822,2009,9
1,839,2009,9
2,1402,2009,9
73,3835,2009,9
2,2074,2009,9
1,241,2009,9
2,2811,2009,9
1,2743,2009,9
7,2426,2009,9
1,4572,2009,9
1,2229,2009,9
1,3262,2009,9
2,1032,2009,9
4,1773,2009,9
1,1421,2009,9
65,3645,2009,9
1,3619,2009,9
1,5690,2009,9
1,2413,2009,9
1,5582,2009,9
2,1404,2009,9
1,2700,2009,9
4,45,2009,9
2,2894,2009,9
11,3279,2009,9
9,2697,2009,9
18,1115,2009,9
2,605,2009,9
1,4022,2009,9
1,4115,2009,9
9,1826,2009,10
1,2768,2009,10
1,2805,2009,10
2,553,2009,10
14,386,2009,10
4,4149,2009,10
13,3254,2009,10
5,1841,2009,10
2,4731,2009,10
2,1807,2009,10
1,440,2009,10
1,1044,2009,10
1,4714,2009,10
1,4515,2009,10
14,1117,2009,10
1,4816,2009,10
1,4583,2009,10
1,2136,2009,10
10,2017,2009,10
2,1399,2009,10
2,2337,2009,10
4,1753,2009,10
3,4881,2009,10
1,3591,2009,10
3,2467,2009,10
3,2147,2009,10
16,2423,2009,10
5,1001,2009,10
1,4019,2009,10
3,5696,2009,10
9,1554,2009,10
1,3648,2009,10
2,1038,2009,10
2,4130,2009,10
1,802,2009,10
1,3614,2009,10
5,1543,2009,10
1,998,2009,10
1,289,2009,10
1,2193,2009,10
2,2068,2009,10
1,3211,2009,10
12,2924,2009,10
1,635,2009,10
2,4156,2009,10
5,3869,2009,10
20,3707,2009,10
7,3991,2009,10
1,576,2009,10
15,1710,2009,10
3,4033,2009,10
1,93,2009,10
2,4357,2009,10
7,2016,2009,10
1,1557,2009,10
2,340,2009,10
3,5168,2009,10
2,2813,2009,10
1,3046,2009,10
6,533,2009,10
1,1396,2009,10
3,79,2009,10
10,2022,2009,10
1,4708,2009,10
1,4059,2009,10
11,5445,2009,10
1,2220,2009,10
1,2133,2009,10
1,887,2009,10
1,3500,2009,10
1,3035,2009,10
15,3153,2009,10
2,577,2009,10
2,1130,2009,10
1,2628,2009,10
2,639,2009,10
1,1026,2009,10
1,668,2009,10
3,997,2009,10
1,4588,2009,10
2,4417,2009,10
2,2429,2009,10
40,3936,2009,10
5,302,2009,10
1,529,2009,10
1,4518,2009,10
1,2248,2009,10
1,2555,2009,10
10,4009,2009,10
1,4006,2009,10
12,2021,2009,10
9,3675,2009,10
9,5167,2009,10
8,750,2009,10
2,92,2009,10
9,580,2009,10
1,308,2009,10
18,4012,2009,10
4,492,2009,10
2,2634,2009,10
3,56,2009,10
5,1553,2009,10
30,3702,2009,10
1,2722,2009,10
27,1116,2009,10
1,2251,2009,10
2,2061,2009,10
3,1768,2009,10
1,2963,2009,10
2,2818,2009,10
2,2271,2009,10
1,282,2009,10
6,1420,2009,10
4,4138,2009,10
2,1040,2009,10
4,2558,2009,10
2,2956,2009,10
1,2804,2009,10
1,1195,2009,10
1,3485,2009,10
5,113,2009,10
1,974,2009,10
7,1127,2009,10
1,3295,2009,10
1,74,2009,10
2,1423,2009,10
8,5621,2009,10
25,1712,2009,10
7,1137,2009,10
1,3601,2009,10
3,3257,2009,10
5,1414,2009,10
17,3146,2009,10
3,1031,2009,10
2,1341,2009,10
1,24,2009,10
2,106,2009,10
2,1725,2009,10
1,4356,2009,10
5,1124,2009,10
23,1849,2009,10
4,4210,2009,10
4,2396,2009,10
1,1828,2009,10
3,3430,2009,10
3,269,2009,10
1,5209,2009,10
1,4463,2009,10
1,3283,2009,10
2,1762,2009,10
14,89,2009,10
3,2229,2009,10
1,4811,2009,10
2,1015,2009,10
1,3597,2009,10
1,5299,2009,10
1,2638,2009,10
1,2564,2009,10
12,1850,2009,10
3,2137,2009,10
1,1483,2009,10
8,2417,2009,10
1,1067,2009,10
7,3698,2009,10
4,3708,2009,10
5,2563,2009,10
2,1484,2009,10
3,5667,2009,10
1,5380,2009,10
16,548,2009,10
1,4900,2009,10
1,5131,2009,10
2,304,2009,10
2,3115,2009,10
1,3226,2009,10
1,807,2009,10
1,2397,2009,10
1,4020,2009,10
2,534,2009,10
1,279,2009,10
1,4820,2009,10
8,3588,2009,10
3,4145,2009,10
1,2148,2009,10
1,1840,2009,10
8,2931,2009,10
4,2457,2009,10
1,1481,2009,10
2,3699,2009,10
2,114,2009,10
2,4055,2009,10
2,3870,2009,10
2,3319,2009,10
17,3856,2009,10
4,2406,2009,10
1,568,2009,10
14,1113,2009,10
37,1711,2009,10
1,1729,2009,10
1,4386,2009,10
62,2237,2009,10
6,1027,2009,10
1,110,2009,10
3,3261,2009,10
4,290,2009,10
1,4576,2009,10
1,5279,2009,10
2,4575,2009,10
1,798,2009,10
2,1929,2009,10
1,1730,2009,10
2,5688,2009,10
3,489,2009,10
2,840,2009,10
1,4032,2009,10
1,692,2009,10
11,2452,2009,10
1,1618,2009,10
4,5442,2009,10
1,1839,2009,10
3,4778,2009,10
2,1419,2009,10
18,6,2009,10
3,2619,2009,10
19,3833,2009,10
2,2620,2009,10
6,4728,2009,10
1,1868,2009,10
1,2949,2009,10
7,575,2009,10
4,2254,2009,10
1,2253,2009,10
2,293,2009,10
6,751,2009,10
2,3258,2009,10
1,1865,2009,10
3,2341,2009,10
2,1415,2009,10
2,3277,2009,10
9,4192,2009,10
3,1128,2009,10
8,3676,2009,10
1,2550,2009,10
1,2623,2009,10
9,2424,2009,10
1,2342,2009,10
2,2889,2009,10
10,3057,2009,10
1,2629,2009,10
10,4191,2009,10
1,5216,2009,10
3,4418,2009,10
3,2355,2009,10
11,5622,2009,10
18,3704,2009,10
2,4081,2009,10
1,2291,2009,10
1,5561,2009,10
21,3643,2009,10
60,3147,2009,10
1,303,2009,10
2,2345,2009,10
3,2462,2009,10
2,1609,2009,10
1,1141,2009,10
1,4102,2009,10
4,2921,2009,10
17,3644,2009,10
1,3574,2009,10
1,4002,2009,10
6,1030,2009,10
3,3297,2009,10
1,107,2009,10
1,3805,2009,10
1,2614,2009,10
1,516,2009,10
5,1545,2009,10
1,2363,2009,10
2,844,2009,10
12,3834,2009,10
40,4775,2009,10
23,2781,2009,10
5,2930,2009,10
1,2383,2009,10
1,4807,2009,10
1,2044,2009,10
1,284,2009,10
6,3666,2009,10
8,1846,2009,10
1,794,2009,10
4,572,2009,10
6,566,2009,10
2,483,2009,10
9,28,2009,10
13,4010,2009,10
13,1079,2009,10
1,2759,2009,10
7,4519,2009,10
1,1818,2009,10
4,1842,2009,10
1,2784,2009,10
3,2389,2009,10
8,3260,2009,10
5,2696,2009,10
1,1337,2009,10
1,280,2009,10
1,4730,2009,10
15,3510,2009,10
1,3334,2009,10
5,736,2009,10
4,5637,2009,10
3,1119,2009,10
1,2951,2009,10
1,1616,2009,10
3,3155,2009,10
2,702,2009,10
5,1482,2009,10
3,2418,2009,10
5,5286,2009,10
2,669,2009,10
1,745,2009,10
2,4733,2009,10
3,1765,2009,10
8,3674,2009,10
1,713,2009,10
7,382,2009,10
1,3181,2009,10
1,4057,2009,10
3,1848,2009,10
3,2868,2009,10
50,3255,2009,10
3,3431,2009,10
1,4114,2009,10
1,3320,2009,10
3,1416,2009,10
8,1726,2009,10
12,5623,2009,10
10,4168,2009,10
2,801,2009,10
1,3586,2009,10
1,4080,2009,10
1,3575,2009,10
8,2407,2009,10
1,841,2009,10
2,2562,2009,10
3,4520,2009,10
1,435,2009,10
1,1397,2009,10
1,1139,2009,10
1,1527,2009,10
1,4029,2009,10
1,273,2009,10
1,1017,2009,10
103,2052,2009,10
1,4015,2009,10
1,651,2009,10
1,2321,2009,10
2,560,2009,10
1,268,2009,10
14,4211,2009,10
1,838,2009,10
1,3227,2009,10
2,2483,2009,10
1,4358,2009,10
2,5628,2009,10
35,151,2009,10
40,2256,2009,10
6,5444,2009,10
10,3280,2009,10
2,1763,2009,10
2,4219,2009,10
2,2787,2009,10
10,1851,2009,10
13,299,2009,10
2,3932,2009,10
2,3428,2009,10
2,848,2009,10
7,301,2009,10
1,1401,2009,10
1,3677,2009,10
49,3645,2009,10
6,2463,2009,10
2,2887,2009,10
3,3665,2009,10
4,5684,2009,10
1,2048,2009,10
13,5703,2009,10
1,2928,2009,10
1,3858,2009,10
2,795,2009,10
1,2098,2009,10
22,2922,2009,10
1,4882,2009,10
2,2893,2009,10
5,2346,2009,10
2,2524,2009,10
57,3148,2009,10
5,1404,2009,10
2,292,2009,10
6,1714,2009,10
2,108,2009,10
5,2340,2009,10
1,675,2009,10
62,734,2009,10
1,2635,2009,10
3,2723,2009,10
1,5690,2009,10
1,1421,2009,10
4,5128,2009,10
2,2618,2009,10
2,2621,2009,10
1,4414,2009,10
1,4929,2009,10
5,2425,2009,10
33,3835,2009,10
11,4777,2009,10
98,40,2009,10
3,2074,2009,10
2,839,2009,10
2,3298,2009,10
23,1708,2009,10
28,4193,2009,10
1,4701,2009,10
1,5210,2009,10
1,2927,2009,10
1,3038,2009,10
1,1436,2009,10
2,1750,2009,10
3,1863,2009,10
1,90,2009,10
1,4067,2009,10
2,1342,2009,10
18,1126,2009,10
1,68,2009,10
3,4141,2009,10
14,3279,2009,10
1,2314,2009,10
1,3285,2009,10
1,3484,2009,10
1,4104,2009,10
72,2697,2009,10
1,2542,2009,10
1,1143,2009,10
4,1541,2009,10
3,1032,2009,10
3,488,2009,10
34,1114,2009,10
6,5687,2009,10
5,5373,2009,10
1,4269,2009,10
7,1000,2009,10
3,3993,2009,10
1,4702,2009,10
8,2380,2009,10
3,2468,2009,10
2,3992,2009,10
14,2381,2009,10
2,2067,2009,10
1,3326,2009,10
340,2543,2009,10
2,1398,2009,10
3,1555,2009,10
12,5624,2009,10
2,999,2009,10
2,4011,2009,10
1,3576,2009,10
2,5573,2009,10
3,4707,2009,10
3,4727,2009,10
2,1338,2009,10
10,1847,2009,10
1,1766,2009,10
7,2788,2009,10
5,4212,2009,10
5,4884,2009,10
3,2622,2009,10
1,3325,2009,10
2,2413,2009,10
9,1029,2009,10
1,2790,2009,10
2,5652,2009,10
1,4516,2009,10
1,4517,2009,10
1,4729,2009,10
1,4058,2009,10
16,5638,2009,10
30,3256,2009,10
1,972,2009,10
1,1838,2009,10
5,1129,2009,10
2,4220,2009,10
7,2390,2009,10
1,2135,2009,10
2,1418,2009,10
15,5443,2009,10
4,1556,2009,10
16,385,2009,10
3,522,2009,10
1,2746,2009,10
7,4018,2009,10
3,1727,2009,10
2,4419,2009,10
3,531,2009,10
1,4438,2009,10
2,1039,2009,10
4,731,2009,10
2,3893,2009,10
3,4129,2009,10
1,2442,2009,10
3,2146,2009,10
2,1608,2009,10
101,3378,2009,10
1,3335,2009,10
3,274,2009,10
7,5582,2009,10
1,4014,2009,10
1,4359,2009,10
2,1118,2009,10
1,5218,2009,10
2,4016,2009,10
2,846,2009,10
1,3868,2009,10
1,1403,2009,10
2,1709,2009,10
1,4734,2009,10
4,4415,2009,10
2,3012,2009,10
11,2426,2009,10
1,2816,2009,10
1,676,2009,10
14,3836,2009,10
1,5597,2009,10
2,2149,2009,10
1,2636,2009,10
4,5578,2009,10
4,4017,2009,10
4,2923,2009,10
8,5625,2009,10
1,4582,2009,10
1,112,2009,10
1,1244,2009,10
42,2269,2009,10
4,1823,2009,10
6,5647,2009,10
7,1542,2009,10
1,1344,2009,10
2,1852,2009,10
3,5689,2009,10
1,4442,2009,10
24,490,2009,10
3,3748,2009,10
7,4776,2009,10
2,291,2009,10
2,735,2009,10
1,310,2009,10
3,4295,2009,10
31,2270,2009,10
1,1251,2009,10
1,1422,2009,10
2,796,2009,10
1,3271,2009,10
1,2557,2009,10
10,4007,2009,10
7,5699,2009,10
1,2300,2009,10
3,1413,2009,10
4,4097,2009,10
1,1245,2009,10
5,2339,2009,10
5,579,2009,10
1,1612,2009,10
4,4079,2009,10
8,4416,2009,10
1,1402,2009,10
2,3511,2009,10
1,1870,2009,10
1,3152,2009,10
2,578,2009,10
1,4355,2009,10
4,1713,2009,10
13,5648,2009,10
1,4086,2009,10
2,439,2009,10
2,799,2009,10
39,1115,2009,10
2,2250,2009,10
6,2260,2009,10
2,4158,2009,10
2,3055,2009,10
1,5666,2009,10
5,2547,2009,10
32,2228,2009,10
14,2427,2009,10
4,5698,2009,10
9,4105,2009,10
1,2737,2009,10
1,2775,2009,10
62,3052,2009,10
20,1125,2009,10
10,300,2009,10
1,2715,2009,10
1,3738,2009,10
1,5100,2009,10
1,5329,2009,10
1,5330,2009,11
1,2097,2009,11
1,1670,2009,11
1,639,2009,11
6,2406,2009,11
1,3031,2009,11
1,839,2009,11
1,728,2009,11
4,1015,2009,11
1,2229,2009,11
2,270,2009,11
4,3231,2009,11
23,2429,2009,11
15,386,2009,11
2,2068,2009,11
2,4145,2009,11
1,1404,2009,11
1,2766,2009,11
3,4356,2009,11
1,2484,2009,11
1,3648,2009,11
3,3261,2009,11
8,2397,2009,11
2,668,2009,11
1,3619,2009,11
1,1543,2009,11
2,279,2009,11
4,847,2009,11
2,965,2009,11
1,4019,2009,11
1,3332,2009,11
3,849,2009,11
38,2697,2009,11
4,71,2009,11
2,3013,2009,11
3,1860,2009,11
1,5278,2009,11
5,3042,2009,11
3,1483,2009,11
2,5478,2009,11
9,3698,2009,11
1,1863,2009,11
1,2517,2009,11
12,1113,2009,11
1,289,2009,11
3,2248,2009,11
17,1850,2009,11
1,804,2009,11
1,5488,2009,11
12,3182,2009,11
13,89,2009,11
6,1710,2009,11
1,797,2009,11
2,2137,2009,11
2,3869,2009,11
2,1134,2009,11
4,1562,2009,11
2,1682,2009,11
4,3211,2009,11
5,4009,2009,11
1,4264,2009,11
3,3699,2009,11
1,5209,2009,11
10,2924,2009,11
13,1849,2009,11
4,2396,2009,11
1,3532,2009,11
6,4059,2009,11
2,2785,2009,11
1,1650,2009,11
4,1828,2009,11
2,2931,2009,11
1,836,2009,11
1,2239,2009,11
1,3736,2009,11
1,3620,2009,11
1,2018,2009,11
4,1414,2009,11
4,110,2009,11
1,5696,2009,11
1,4074,2009,11
100,5579,2009,11
5,1123,2009,11
19,2237,2009,11
10,1127,2009,11
2,4055,2009,11
24,548,2009,11
1,5667,2009,11
3,3591,2009,11
1,2298,2009,11
1,1002,2009,11
14,3708,2009,11
15,1126,2009,11
1,5288,2009,11
1,2337,2009,11
55,3147,2009,11
3,3114,2009,11
9,3258,2009,11
1,1040,2009,11
1,2628,2009,11
5,302,2009,11
4,2892,2009,11
12,2345,2009,11
1,1249,2009,11
2,1868,2009,11
1,5700,2009,11
9,301,2009,11
3,1757,2009,11
1,2373,2009,11
15,1826,2009,11
12,733,2009,11
1,2562,2009,11
1,533,2009,11
1,2044,2009,11
5,1714,2009,11
5,5621,2009,11
1,5690,2009,11
2,3675,2009,11
1,5076,2009,11
1,2623,2009,11
2,1131,2009,11
2,3674,2009,11
10,2424,2009,11
1,5037,2009,11
1,844,2009,11
1,3295,2009,11
2,751,2009,11
1,113,2009,11
16,56,2009,11
3,1715,2009,11
1,4518,2009,11
1,4120,2009,11
1,3665,2009,11
3,1026,2009,11
3,2271,2009,11
2,4379,2009,11
1,2927,2009,11
1,1617,2009,11
2,4062,2009,11
5,311,2009,11
3,3704,2009,11
16,5442,2009,11
2,2618,2009,11
1,3153,2009,11
6,2470,2009,11
5,575,2009,11
1,2963,2009,11
20,1079,2009,11
1,1825,2009,11
6,3179,2009,11
1,4198,2009,11
2,292,2009,11
1,2759,2009,11
2,2817,2009,11
7,4777,2009,11
3,1846,2009,11
5,580,2009,11
1,1724,2009,11
2,5445,2009,11
2,5779,2009,11
1,2614,2009,11
7,2781,2009,11
1,4138,2009,11
1,3286,2009,11
2,3285,2009,11
1,3397,2009,11
2,4141,2009,11
2,3139,2009,11
1,1033,2009,11
3,562,2009,11
23,3707,2009,11
1,2283,2009,11
1,4957,2009,11
1,3596,2009,11
1,4110,2009,11
9,1841,2009,11
1,3049,2009,11
1,972,2009,11
1641,2543,2009,11
1,3801,2009,11
7,4220,2009,11
2,4221,2009,11
1,4383,2009,11
3,4731,2009,11
1,650,2009,11
7,2022,2009,11
3,5329,2009,11
1,1109,2009,11
5,1029,2009,11
1,4702,2009,11
2,1510,2009,11
1,1038,2009,11
1,5375,2009,11
1,1112,2009,11
4,840,2009,11
4,2790,2009,11
1,5088,2009,11
12,5287,2009,11
1,1001,2009,11
1,4481,2009,11
2,1149,2009,11
1,2304,2009,11
3,79,2009,11
1,4144,2009,11
1,3210,2009,11
1,729,2009,11
1,3327,2009,11
6,735,2009,11
8,2888,2009,11
2,5624,2009,11
4,2017,2009,11
3,4105,2009,11
2,1630,2009,11
2,138,2009,11
10,5647,2009,11
2,4357,2009,11
1,3576,2009,11
2,93,2009,11
24,1117,2009,11
12,5168,2009,11
3,1418,2009,11
1,2354,2009,11
3,2016,2009,11
1,3041,2009,11
1,1339,2009,11
4,3991,2009,11
1,2803,2009,11
1,4036,2009,11
12,6,2009,11
14,3254,2009,11
2,2067,2009,11
2,3511,2009,11
10,553,2009,11
4,3228,2009,11
1,3151,2009,11
1,571,2009,11
3,998,2009,11
1,4130,2009,11
2,2133,2009,11
1,3346,2009,11
3,1554,2009,11
35,5755,2009,11
2,1864,2009,11
11,2423,2009,11
1,3400,2009,11
68,3052,2009,11
3,1753,2009,11
19,385,2009,11
3,2544,2009,11
1,4717,2009,11
1,3368,2009,11
2,2136,2009,11
1,556,2009,11
2,1557,2009,11
5,1727,2009,11
2,1343,2009,11
3,2633,2009,11
1,529,2009,11
5,2522,2009,11
4,1542,2009,11
3,4582,2009,11
2,1037,2009,11
4,4880,2009,11
1,4017,2009,11
1,3138,2009,11
12,750,2009,11
7,5638,2009,11
2,4134,2009,11
20,3833,2009,11
2,1331,2009,11
1,5705,2009,11
2,4415,2009,11
1,1839,2009,11
4,3868,2009,11
3,2355,2009,11
1,1553,2009,11
3,4032,2009,11
8,579,2009,11
18,3702,2009,11
1,4417,2009,11
1,2251,2009,11
1,106,2009,11
2,1978,2009,11
1,92,2009,11
8,310,2009,11
2,1019,2009,11
2,2233,2009,11
1,3590,2009,11
1,3990,2009,11
1,2800,2009,11
1,3146,2009,11
2,2336,2009,11
1,3666,2009,11
4,2270,2009,11
1,4684,2009,11
3,4213,2009,11
2,2341,2009,11
4,4012,2009,11
2,2364,2009,11
1,2636,2009,11
1,2441,2009,11
1,2253,2009,11
3,3859,2009,11
10,2923,2009,11
2,2159,2009,11
25,2452,2009,11
3,2619,2009,11
54,2548,2009,11
1,4058,2009,11
3,4380,2009,11
24,3836,2009,11
2,1130,2009,11
12,2381,2009,11
1,4573,2009,11
1,2284,2009,11
18,5699,2009,11
8,3643,2009,11
2,2715,2009,11
1,2443,2009,11
1,5126,2009,11
2,3110,2009,11
38,1116,2009,11
2,1025,2009,11
15,3257,2009,11
6,483,2009,11
1,5036,2009,11
1,274,2009,11
3,3277,2009,11
1,4148,2009,11
1,3275,2009,11
2,4018,2009,11
4,3601,2009,11
12,5166,2009,11
4,2622,2009,11
2,78,2009,11
8,149,2009,11
1,1729,2009,11
3,5684,2009,11
18,2052,2009,11
1,5373,2009,11
3,3856,2009,11
6,2021,2009,11
1,5620,2009,11
2,999,2009,11
2,2134,2009,11
5,2958,2009,11
2,1337,2009,11
3,2135,2009,11
4,1765,2009,11
6,1028,2009,11
1,5573,2009,11
2,2788,2009,11
1,1647,2009,11
1,3326,2009,11
1,3950,2009,11
11,4211,2009,11
1,2393,2009,11
2,4382,2009,11
5,2390,2009,11
5,1768,2009,11
4,971,2009,11
4,2621,2009,11
1,4974,2009,11
2,3108,2009,11
1,1569,2009,11
69,3645,2009,11
3,1000,2009,11
9,3037,2009,11
1,3335,2009,11
1,2413,2009,11
8,1118,2009,11
1,313,2009,11
1,1003,2009,11
7,1726,2009,11
2,3932,2009,11
3,5703,2009,11
2,3247,2009,11
5,1847,2009,11
1,1555,2009,11
1,4219,2009,11
4,1755,2009,11
1,4577,2009,11
1,1616,2009,11
1,26,2009,11
1,560,2009,11
33,3256,2009,11
